Model,GM,Top plan geometry side count (X1),Bottom plan geometry side count (X2),Top and Bottom plan orientation (X3),Number of stories (X4),Floor height (X5),Vertical transformation method (X6),Tapering (X7),Twisting Angle (X8),Curvilinear; location of control floor (X9),Curvilinear; scale of control floor (X10),TotalGrossArea,AspectRatio,TotalFacadeArea,DiagridAngleBottom,DiagridAngleTop,DiagridAngleAvg,TotalMass, Mean Squared Error, Scale Factor, 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor,Overall_Max_Acc,Acc_X,Acc_Y,Acc_Time,Acc_Floor,Max_Displacement,Displacement_X,Displacement_Y,Disp_Time,Disp_Story,Overall_Max_Drift,Drift_X,Drift_Y,Drift_Time,Drift_Floor,Max_Stress_Tension_diagrid,Stress_Tens_Time_diagrid,Stress_Tens_Story_diagrid,Max_Stress_Compression_diagrid,Stress_Comp_Time_diagrid,Stress_Comp_Story_diagrid,Max_Shear_diagrid,Shear_Time_diagrid,Shear_Story_diagrid,Max_Von_Mises_diagrid,VM_Time_diagrid,VM_Story_diagrid,Total_Max_Stress_Tension_tot,Total_Stress_Tens_Time_tot,Total_Stress_Tens_Story_tot,Total_Max_Stress_Compression_tot,Total_Stress_Comp_Time_tot,Total_Stress_Comp_Story_tot,Total_Max_Shear_tot,Total_Shear_Time_tot,Total_Shear_Story_tot,Total_Max_Von_Mises_tot,Total_VM_Time_tot,Total_VM_Story_tot,Overall_Max_Torsion,Torsion_Time,Torsion_Floor,Diagrid_Max_Magnitude_R,Diagrid_Ry_Value,Diagrid_Rz_Value,Diagrid_Max_Time_R,Diagrid_Max_Magnitude_M,Diagrid_My_Value,Diagrid_Mz_Value,Diagrid_Max_Time_M,Core_Max_Magnitude_R,Core_Ry_Value,Core_Rz_Value,Core_Max_Time_R,Core_Max_Magnitude_M,Core_My_Value,Core_Mz_Value,Core_Max_Time_M,Total_Max_Magnitude_R,Total_Ry_Value,Total_Rz_Value,Total_Diagrid_R_Contrib_Value,Total_Core_R_Contrib_Value,Total_Max_Time_R,Total_Max_Magnitude_M,Total_My_Value,Total_Mz_Value,Total_Diagrid_M_Contrib_Value,Total_Core_M_Contrib_Value,Total_Max_Time_M,Cost of structure,Cost of floor,Cost of Land,Total costs,Total costs/TGA,selleble price,EC Steel1,EC Steel2,EC Steel3,EC floor1,EC floor2,"EC total steel1, floor1","EC total steel2, floor1","EC total steel3, floor1","EC total steel1, floor2","EC total steel2, floor2","EC total steel3, floor2","EC GIA (Steel1, floor 1)","EC GIA (Steel2, floor 1)","EC GIA (Steel3, floor 1)","EC GIA (Steel1, floor 2)","EC GIA (Steel2, floor 2)","EC GIA (Steel3, floor 2)"
249,3,5,11,0,56,3.5,1,,45,,,84173.13323,4.313611,27748.99062,63.556095,101.736668,82.646381,24300000,0.2005,0.2305,5.4,15.4,0.9,6.6, Normal Oblique,10.27,10.27,361.4,0.25,0.258,1.3647,-1.0601,0.85943,4.51,56,0.072877,-0.040794,0.06039,12.12,56,0.0015614,-0.0005916,-0.001445,9.04,49,93992000,13,14,-94725000,7.81,27,5436800,8.01,0,94725000,7.81,27,111110000,8.01,0,-114450000,9.9,0,5436800,8.01,0,114500000,9.9,0,9.0613e-05,4.29,53,853000000,14634000,852880000,8.77,19451000,-19338000,-2100200,4.84,607990000,3156700,607980000,8.74,4054200000,4054000000,35170000,12.14,1461000000,17898000,1460900000,58.3863,41.6154,8.77,4071500000,4071300000,33455000,0.428,99.5756,12.13,93312000,6312984.992,750000,99624984.99,1183.572254,8417313.323,38649150,9671400,1752030,6868561.993,4182915.642,45517711.99,16539961.99,8620591.993,42832065.64,13854315.64,5934945.642,540.7629519,196.4993028,102.4150066,508.8567337,164.5930846,70.50878843
249,4,5,11,0,56,3.5,1,,45,,,84173.13323,4.313611,27748.99062,63.556095,101.736668,82.646381,24300000,0.3823,0.3124,3.8,10.9,0.4,6.36, Reverse,24.83,26.38,381.27,0.2875,0.3497,1.4041,1.3096,0.50618,8.54,56,0.089684,-0.066713,-0.059938,8.64,56,0.0022416,-0.0019827,-0.0010457,8.64,49,94489000,8.72,14,-99119000,8.6,27,5578800,7.66,0,99119000,8.6,27,113110000,7.67,0,-117280000,7.65,0,5578800,7.66,0,117280000,7.65,0,9.0609e-05,8.24,53,852970000,-12123000,852880000,7.58,25808000,-25722000,-2099600,9.47,607990000,2319800,607980000,8.65,4048400000,4048400000,748540,8.39,1460900000,-14912000,1460900000,58.3852,41.6159,7.58,4069000000,4069000000,-1352400,0.5085,99.4941,8.39,93312000,6312984.992,750000,99624984.99,1183.572254,8417313.323,38649150,9671400,1752030,6868561.993,4182915.642,45517711.99,16539961.99,8620591.993,42832065.64,13854315.64,5934945.642,540.7629519,196.4993028,102.4150066,508.8567337,164.5930846,70.50878843
249,5,5,11,0,56,3.5,1,,45,,,84173.13323,4.313611,27748.99062,63.556095,101.736668,82.646381,24300000,0.3757,2.3281,4.4,11.6,0,6.1, Normal,26.75,29.2,454.56,0.75,2.6062,1.7914,-1.6133,-0.77853,7.15,56,0.04511,-0.026491,0.036512,7.92,56,0.0012755,-0.0012632,0.00017664,8.6,53,88253000,8.58,14,-91989000,8.58,27,4957500,8.6,0,91989000,8.58,27,109130000,8.25,0,-113650000,8.25,0,4957500,8.6,0,113650000,8.25,0,9.0634e-05,8.62,53,853030000,-15864000,852880000,7.66,31087000,31016000,-2101600,8.25,607990000,-3084900,607980000,7.66,4036700000,4036700000,16323000,7.78,1461000000,-18949000,1460900000,58.3872,41.615,7.66,4061700000,4061500000,37257000,0.761,99.2413,8.26,93312000,6312984.992,750000,99624984.99,1183.572254,8417313.323,38649150,9671400,1752030,6868561.993,4182915.642,45517711.99,16539961.99,8620591.993,42832065.64,13854315.64,5934945.642,540.7629519,196.4993028,102.4150066,508.8567337,164.5930846,70.50878843
249,6,5,11,0,56,3.5,1,,45,,,84173.13323,4.313611,27748.99062,63.556095,101.736668,82.646381,24300000,0.1168,0.5106,6,11,0.5,6.69, Reverse,17.81,18.5,411.55,0.375,0.5716,1.6518,-1.156,1.1798,4.33,56,0.042928,0.030525,0.030183,10.72,55,0.0012486,-0.00072656,0.0010154,4.71,53,87164000,5.63,14,-90550000,10.77,27,4888500,4.12,0,90550000,10.77,27,108400000,12.36,0,-112510000,4.46,0,4888500,4.12,0,112560000,4.46,0,9.0654e-05,4.73,53,852970000,-12375000,852880000,4.45,22424000,-22325000,-2099200,4.62,607980000,2134400,607980000,4.12,4033400000,4033300000,34096000,4.94,1460900000,-14693000,1460900000,58.3853,41.6161,4.45,4047900000,4047800000,30922000,0.3636,99.6405,4.93,93312000,6312984.992,750000,99624984.99,1183.572254,8417313.323,38649150,9671400,1752030,6868561.993,4182915.642,45517711.99,16539961.99,8620591.993,42832065.64,13854315.64,5934945.642,540.7629519,196.4993028,102.4150066,508.8567337,164.5930846,70.50878843
249,7,5,11,0,56,3.5,1,,45,,,84173.13323,4.313611,27748.99062,63.556095,101.736668,82.646381,24300000,0.0933,0.9772,4.7,13.8,0.1,5.61, Reverse,23.67,25.69,365.22,0.2,1.094,1.7591,1.6788,0.5253,7.5,56,0.050899,-0.033649,0.038189,13.23,56,0.0012244,-0.000752,-0.0009662,7.67,55,87539000,7.31,14,-92490000,7.39,27,4967300,8.39,0,92490000,7.39,27,109610000,8.39,0,-113160000,8.55,0,4967300,8.39,0,113190000,8.55,0,9.0608e-05,7.45,53,852940000,10262000,852870000,7.28,19920000,19809000,-2100500,9.18,607980000,1762800,607980000,7.43,4038700000,4038600000,22066000,13.09,1460900000,12631000,1460900000,58.384,41.6168,7.28,4056100000,4056100000,-1488100,0.4858,99.517,7.19,93312000,6312984.992,750000,99624984.99,1183.572254,8417313.323,38649150,9671400,1752030,6868561.993,4182915.642,45517711.99,16539961.99,8620591.993,42832065.64,13854315.64,5934945.642,540.7629519,196.4993028,102.4150066,508.8567337,164.5930846,70.50878843
250,1,10,12,1,60,4.5,0,0.9,,,,85510.57813,6.283132,36461.43058,57.444351,72.766243,65.105297,30100000,0.6007,0.6821,14.7,29,0.1,6.19, strike slip,17.64,17.64,408.93,0.125,0.7636,0.60724,-0.51405,0.32326,6.67,60,0.086394,-0.015348,-0.08502,21.24,60,0.0022375,-0.0002606,-0.0022223,21.3,53,108950000,21.07,0,-81845000,25.33,20,9522600,21.07,0,108980000,21.07,0,113890000,16.77,0,-128370000,16.74,0,9522600,21.07,0,128620000,16.74,0,0.00011176,0.01,50,900990000,9244100,900940000,21.01,52069000,-46482000,-23466000,21.3,574350000,1785400,574350000,20.95,5773000000,-5773000000,10264000,21.08,1475300000,10992000,1475300000,61.0703,38.9303,21.01,5814400000,-5814400000,-15005000,0.8275,99.2773,21.11,115584000,6413293.36,750000,121997293.4,1426.692417,8551057.813,47874050,11979800,2170210,6977698.042,4249378.883,54851748.04,18957498.04,9147908.042,52123428.88,16229178.88,6419588.883,641.4615506,221.6976947,106.9798409,609.5553325,189.7914765,75.07362274
250,2,10,12,1,60,4.5,0,0.9,,,,85510.57813,6.283132,36461.43058,57.444351,72.766243,65.105297,30100000,0.2348,0.3388,10.6,16.8,1,6.61, Reverse,19.33,22.63,450.28,0.375,0.3792,1.5775,-1.5718,0.13424,2.62,24,0.048037,-0.023942,-0.041645,1.62,60,0.0023085,-0.0010702,-0.0020455,1.68,57,104450000,2.69,0,-83394000,2.17,48,9410100,1.25,0,104480000,2.69,0,113810000,2.66,0,-129080000,2.65,0,9410100,1.25,0,129350000,2.65,0,0.00011176,0.01,50,901100000,16856000,900940000,1.22,40391000,32876000,-23466000,2.73,574350000,2309300,574350000,1.22,5719600000,-5719600000,-7898200,1.41,1475400000,19166000,1475300000,61.0744,38.9282,1.22,5731400000,-5731300000,-41327000,0.4906,99.7276,1.46,115584000,6413293.36,750000,121997293.4,1426.692417,8551057.813,47874050,11979800,2170210,6977698.042,4249378.883,54851748.04,18957498.04,9147908.042,52123428.88,16229178.88,6419588.883,641.4615506,221.6976947,106.9798409,609.5553325,189.7914765,75.07362274
250,3,10,12,1,60,4.5,0,0.9,,,,85510.57813,6.283132,36461.43058,57.444351,72.766243,65.105297,30100000,0.2005,0.2305,5.4,15.4,0.9,6.6, Normal Oblique,10.27,10.27,361.4,0.25,0.258,1.0885,0.60375,-0.90572,4.34,60,0.082189,-0.046885,-0.067504,7.4,60,0.0024889,-0.0012322,-0.0021625,7.41,53,106520000,7.45,0,-83588000,4.75,48,9380800,7.44,0,106900000,11.69,0,115610000,11.7,0,-131360000,11.7,0,9380800,7.44,0,131640000,11.7,0,0.00011176,0.01,50,901010000,11512000,900940000,4.19,56465000,-51358000,-23466000,7.46,574350000,-1976200,574350000,11.72,5765500000,-5765500000,4711100,7.37,1475300000,13189000,1475300000,61.0713,38.9298,4.18,5812300000,-5812200000,-20410000,0.9534,99.1357,7.44,115584000,6413293.36,750000,121997293.4,1426.692417,8551057.813,47874050,11979800,2170210,6977698.042,4249378.883,54851748.04,18957498.04,9147908.042,52123428.88,16229178.88,6419588.883,641.4615506,221.6976947,106.9798409,609.5553325,189.7914765,75.07362274
250,4,10,12,1,60,4.5,0,0.9,,,,85510.57813,6.283132,36461.43058,57.444351,72.766243,65.105297,30100000,0.3823,0.3124,3.8,10.9,0.4,6.36, Reverse,24.83,26.38,381.27,0.2875,0.3497,1.6037,-0.88559,-1.337,8.05,60,0.091126,0.063125,0.065721,8.15,60,0.0031447,0.0020521,0.0023829,8.17,53,108760000,7.14,0,-89078000,8.23,48,9655900,7.23,0,108780000,7.14,0,114900000,7.86,0,-130430000,7.82,0,9655900,7.23,0,130710000,7.82,0,0.00011176,0.01,50,901030000,12955000,900940000,8.14,53275000,-47828000,-23466000,7.45,574350000,2700300,574350000,7.21,5753400000,-5753400000,24070000,7.27,1475400000,14665000,1475300000,61.0714,38.9296,7.28,5787100000,-5787100000,-13442000,0.8183,99.2891,7.37,115584000,6413293.36,750000,121997293.4,1426.692417,8551057.813,47874050,11979800,2170210,6977698.042,4249378.883,54851748.04,18957498.04,9147908.042,52123428.88,16229178.88,6419588.883,641.4615506,221.6976947,106.9798409,609.5553325,189.7914765,75.07362274
250,5,10,12,1,60,4.5,0,0.9,,,,85510.57813,6.283132,36461.43058,57.444351,72.766243,65.105297,30100000,0.3757,2.3281,4.4,11.6,0,6.1, Normal,26.75,29.2,454.56,0.75,2.6062,1.8767,1.3811,1.2706,7.79,60,0.031782,0.021034,0.023826,8.18,60,0.0017564,-0.0016895,-0.00048009,8.75,57,104520000,10.03,0,-85314000,8.48,48,9363400,10.01,0,104900000,9.68,0,112930000,7.68,0,-128190000,7.67,0,9363400,10.01,0,128460000,7.67,0,0.00011176,0.01,50,901070000,-15282000,900940000,7.66,65768000,61439000,-23466000,8.33,574350000,-1894400,574350000,7.66,5688900000,-5688900000,-7335600,7.5,1475400000,-17176000,1475300000,61.0735,38.9288,7.66,5710500000,-5710500000,-33027000,0.6588,99.4835,6.82,115584000,6413293.36,750000,121997293.4,1426.692417,8551057.813,47874050,11979800,2170210,6977698.042,4249378.883,54851748.04,18957498.04,9147908.042,52123428.88,16229178.88,6419588.883,641.4615506,221.6976947,106.9798409,609.5553325,189.7914765,75.07362274
250,6,10,12,1,60,4.5,0,0.9,,,,85510.57813,6.283132,36461.43058,57.444351,72.766243,65.105297,30100000,0.1168,0.5106,6,11,0.5,6.69, Reverse,17.81,18.5,411.55,0.375,0.5716,1.3819,-1.3736,-0.1509,5.27,43,0.024558,-0.023009,-0.0085862,17.4,60,0.0011608,-0.00072671,0.0009052,4.87,57,101330000,4.46,0,-82265000,4.55,48,9243400,5.32,0,101900000,8.82,0,112520000,16.03,0,-126570000,8.86,0,9243400,5.32,0,126810000,8.85,0,0.00011176,0.01,50,901020000,-11764000,900940000,4.45,55574000,50377000,-23466000,5.32,574350000,993620,574350000,10.79,5690300000,-5690300000,-4961400,17.25,1475300000,-12673000,1475300000,61.0718,38.9298,4.45,5706200000,-5706200000,-23558000,0.8517,99.2533,4.11,115584000,6413293.36,750000,121997293.4,1426.692417,8551057.813,47874050,11979800,2170210,6977698.042,4249378.883,54851748.04,18957498.04,9147908.042,52123428.88,16229178.88,6419588.883,641.4615506,221.6976947,106.9798409,609.5553325,189.7914765,75.07362274
250,7,10,12,1,60,4.5,0,0.9,,,,85510.57813,6.283132,36461.43058,57.444351,72.766243,65.105297,30100000,0.0933,0.9772,4.7,13.8,0.1,5.61, Reverse,23.67,25.69,365.22,0.2,1.094,1.5344,1.5344,-0.0015349,7.5,60,0.037741,-0.02317,-0.029791,7.77,60,0.0015351,-0.0007065,-0.0013629,7.8,57,102700000,7.27,0,-80791000,11.03,48,9258700,7.26,0,102720000,7.27,0,113050000,6.83,0,-127520000,6.81,0,9258700,7.26,0,127770000,6.81,0,0.00011176,0.01,50,901010000,11328000,900940000,7.28,51748000,46122000,-23466000,7.19,574350000,1875400,574350000,7.28,5698900000,-5698900000,804250,10.72,1475300000,13204000,1475300000,61.0712,38.9298,7.28,5730900000,-5730700000,-36583000,0.7344,99.3886,7.55,115584000,6413293.36,750000,121997293.4,1426.692417,8551057.813,47874050,11979800,2170210,6977698.042,4249378.883,54851748.04,18957498.04,9147908.042,52123428.88,16229178.88,6419588.883,641.4615506,221.6976947,106.9798409,609.5553325,189.7914765,75.07362274
251,1,10,6,0,52,3.5,2,,,0.75,0.85,78079.94631,4.235296,25576.06107,65.045115,66.846678,65.945897,14400000,0.6007,0.6821,14.7,29,0.1,6.19, strike slip,17.64,17.64,408.93,0.125,0.7636,0.94312,0.63562,-0.69675,19.23,52,0.073459,-0.040345,0.061388,19.15,52,0.0022812,-0.0013174,0.0018623,19.17,49,98224000,19.12,0,-94613000,20.04,32,2703500,19.15,49,98225000,19.12,0,138890000,18.32,0,-138730000,18.34,0,2703500,19.15,49,138890000,18.32,0,0.00010266,0.01,49,592700000,-9491500,592620000,19.04,1990200,-1978500,215290,16.09,337450000,301540,337450000,19.99,3788100000,3788100000,12546000,11.25,930130000,-9869900,930070000,63.7224,36.2802,19.04,3788100000,3788100000,13220000,0.0058,99.9989,11.24,55296000,5855995.973,750000,61151995.97,783.1972083,7807994.631,22903200,5731200,1038240,6371355.456,3880119.656,29274555.46,12102555.46,7409595.456,26783319.66,9611319.656,4918359.656,374.9305275,155.0020976,94.89754804,343.0243093,123.0958794,62.99132989
251,2,10,6,0,52,3.5,2,,,0.75,0.85,78079.94631,4.235296,25576.06107,65.045115,66.846678,65.945897,14400000,0.2348,0.3388,10.6,16.8,1,6.61, Reverse,19.33,22.63,450.28,0.375,0.3792,1.9303,0.74831,1.7793,1.47,52,0.045489,-0.021913,-0.039863,1.48,52,0.0021713,-0.0008886,-0.0019811,1.54,49,99404000,1.55,32,-97190000,1.56,32,2669400,1.84,49,99416000,1.55,32,137250000,2.6,0,-139180000,2.58,0,2669400,1.84,49,139180000,2.58,0,0.00010266,0.01,49,592780000,13891000,592620000,1.22,5478700,-5474500,215290,2.56,337450000,1093800,337450000,1.21,3779900000,3779900000,21681000,2.21,930190000,14969000,930070000,63.727,36.2777,1.22,3781000000,3781000000,22694000,0.0312,99.9693,2.22,55296000,5855995.973,750000,61151995.97,783.1972083,7807994.631,22903200,5731200,1038240,6371355.456,3880119.656,29274555.46,12102555.46,7409595.456,26783319.66,9611319.656,4918359.656,374.9305275,155.0020976,94.89754804,343.0243093,123.0958794,62.99132989
251,3,10,6,0,52,3.5,2,,,0.75,0.85,78079.94631,4.235296,25576.06107,65.045115,66.846678,65.945897,14400000,0.2005,0.2305,5.4,15.4,0.9,6.6, Normal Oblique,10.27,10.27,361.4,0.25,0.258,1.345,-1.0258,0.86991,4.5,52,0.053161,0.028059,0.045153,7.97,52,0.0017964,-0.0003923,-0.001753,9.06,49,96461000,4.61,33,-94172000,7.27,32,2683000,12.15,49,96482000,4.61,33,138160000,8.02,0,-139930000,8.01,0,2683000,12.15,49,139930000,8.01,0,0.00010266,0.01,49,592720000,10649000,592620000,8.77,5261800,5257400,215290,4.55,337450000,913460,337450000,4.16,3824600000,3824600000,15684000,8.03,930140000,11238000,930070000,63.7234,36.2796,8.77,3823000000,3823000000,15900000,0.0431,100.0427,8.03,55296000,5855995.973,750000,61151995.97,783.1972083,7807994.631,22903200,5731200,1038240,6371355.456,3880119.656,29274555.46,12102555.46,7409595.456,26783319.66,9611319.656,4918359.656,374.9305275,155.0020976,94.89754804,343.0243093,123.0958794,62.99132989
251,4,10,6,0,52,3.5,2,,,0.75,0.85,78079.94631,4.235296,25576.06107,65.045115,66.846678,65.945897,14400000,0.3823,0.3124,3.8,10.9,0.4,6.36, Reverse,24.83,26.38,381.27,0.2875,0.3497,1.317,1.2027,0.53648,8.54,52,0.072794,-0.057486,-0.044658,8.63,52,0.0024857,-0.0020495,-0.0014065,8.65,49,104330000,8.61,32,-102060000,8.6,32,2700700,8.23,49,104340000,8.61,32,140000000,7.69,0,-142810000,7.65,0,2700700,8.23,49,142810000,7.65,0,0.00010266,0.01,49,592710000,-9920800,592620000,7.57,5037700,-5033000,215290,9.46,337450000,-755620,337450000,7.55,3831500000,3831500000,17325000,9.68,930130000,-10653000,930070000,63.7225,36.2799,7.57,3831400000,3831400000,16981000,0.0056,99.9994,9.69,55296000,5855995.973,750000,61151995.97,783.1972083,7807994.631,22903200,5731200,1038240,6371355.456,3880119.656,29274555.46,12102555.46,7409595.456,26783319.66,9611319.656,4918359.656,374.9305275,155.0020976,94.89754804,343.0243093,123.0958794,62.99132989
251,5,10,6,0,52,3.5,2,,,0.75,0.85,78079.94631,4.235296,25576.06107,65.045115,66.846678,65.945897,14400000,0.3757,2.3281,4.4,11.6,0,6.1, Normal,26.75,29.2,454.56,0.75,2.6062,1.7004,-1.4678,-0.85846,7.15,52,0.028343,0.026685,0.0095504,7.19,52,0.0016408,0.0013596,-0.0009186,8.33,49,97934000,8.32,33,-94505000,8.32,32,2706300,8,49,97955000,8.32,33,137210000,7.02,0,-139090000,8.26,0,2706300,8,49,139090000,8.26,0,0.00010266,0.01,49,592760000,-12740000,592620000,7.66,7778200,7775200,215290,8.24,337450000,-1061600,337450000,7.66,3772900000,3772900000,15564000,7.08,930180000,-13802000,930070000,63.7255,36.2784,7.66,3774800000,3774800000,16837000,0.0741,99.9261,7.11,55296000,5855995.973,750000,61151995.97,783.1972083,7807994.631,22903200,5731200,1038240,6371355.456,3880119.656,29274555.46,12102555.46,7409595.456,26783319.66,9611319.656,4918359.656,374.9305275,155.0020976,94.89754804,343.0243093,123.0958794,62.99132989
251,6,10,6,0,52,3.5,2,,,0.75,0.85,78079.94631,4.235296,25576.06107,65.045115,66.846678,65.945897,14400000,0.1168,0.5106,6,11,0.5,6.69, Reverse,17.81,18.5,411.55,0.375,0.5716,1.4801,-0.89979,1.1752,4.19,29,0.029278,0.015532,0.024819,10.73,52,0.0013996,-0.00090694,0.001066,4.72,49,93416000,4.37,33,-90204000,4.37,32,2707300,4.73,49,93438000,4.37,33,136900000,4.18,0,-138670000,4.12,0,2707300,4.73,49,138670000,4.12,0,0.00010266,0.01,49,592700000,-9532200,592620000,4.45,5571100,-5566900,215290,4.62,337450000,-772580,337450000,4.44,3777500000,3777500000,9424300,10.62,930130000,-10301000,930070000,63.7221,36.2801,4.45,3778500000,3778500000,8305300,0.0317,99.9688,10.63,55296000,5855995.973,750000,61151995.97,783.1972083,7807994.631,22903200,5731200,1038240,6371355.456,3880119.656,29274555.46,12102555.46,7409595.456,26783319.66,9611319.656,4918359.656,374.9305275,155.0020976,94.89754804,343.0243093,123.0958794,62.99132989
251,7,10,6,0,52,3.5,2,,,0.75,0.85,78079.94631,4.235296,25576.06107,65.045115,66.846678,65.945897,14400000,0.0933,0.9772,4.7,13.8,0.1,5.61, Reverse,23.67,25.69,365.22,0.2,1.094,1.8063,1.7238,0.53987,7.5,52,0.032567,-0.023853,-0.022173,7.57,52,0.0013545,-0.0004152,-0.0012893,7.69,49,94518000,7.63,32,-92590000,7.63,32,2663700,7.41,49,94530000,7.63,32,137070000,12.3,0,-139030000,8.38,0,2663700,7.41,49,139030000,8.38,0,0.00010266,0.01,49,592680000,8612000,592620000,7.28,4219200,-4213700,215290,8.05,337450000,833840,337450000,7.28,3782100000,3782100000,9467800,8.43,930120000,9445800,930070000,63.7212,36.2805,7.28,3782300000,3782300000,10802000,0.0352,99.9653,8.46,55296000,5855995.973,750000,61151995.97,783.1972083,7807994.631,22903200,5731200,1038240,6371355.456,3880119.656,29274555.46,12102555.46,7409595.456,26783319.66,9611319.656,4918359.656,374.9305275,155.0020976,94.89754804,343.0243093,123.0958794,62.99132989
252,1,6,6,1,44,4,1,,45,,,63054.08132,4.228948,24805.4147,61.80623,78.365206,70.085718,17700000,0.6007,0.6821,14.7,29,0.1,6.19, strike slip,17.64,17.64,408.93,0.125,0.7636,0.94358,0.4829,-0.81065,20.59,44,0.086027,-0.056645,0.064745,18.95,43,0.0021912,0.0010548,-0.0019206,19.75,41,109330000,19.77,22,-110400000,18.88,21,5061300,18.89,0,110410000,18.88,21,122500000,18.93,0,-130570000,18.9,0,5061300,18.89,0,130620000,18.9,0,0.00016403,0.01,37,664750000,-13945000,664600000,18.82,15320000,15280000,-1111300,18.95,424060000,-1230300,424060000,18.75,420700000,-420680000,-4141900,17.79,1088800000,-15125000,1088700000,61.0554,38.9486,18.8,430330000,-430300000,-5025100,2.3679,97.6436,17.82,67968000,4729056.099,750000,72697056.1,1152.93181,6305408.132,28151850,7044600,1276170,5145238.746,3133421.472,33297088.75,12189838.75,6421408.746,31285271.47,10178021.47,4409591.472,528.0719035,193.3235485,101.8397003,496.1656854,161.4173303,69.93348218
252,2,6,6,1,44,4,1,,45,,,63054.08132,4.228948,24805.4147,61.80623,78.365206,70.085718,17700000,0.2348,0.3388,10.6,16.8,1,6.61, Reverse,19.33,22.63,450.28,0.375,0.3792,2.278,1.0716,2.0102,1.47,44,0.072533,-0.026937,-0.067345,1.46,43,0.0024987,-0.0013899,-0.0020765,1.52,41,104610000,1.49,21,-116340000,1.49,21,4948600,1.24,0,116350000,1.49,21,117710000,1.26,0,-127590000,1.23,0,4948600,1.24,0,127660000,1.23,0,0.00016403,0.01,37,664790000,15709000,664600000,1.23,13847000,-13802000,-1111300,2.57,424060000,1938300,424060000,1.22,419540000,-419530000,2220500,1.36,1088800000,17633000,1088700000,61.0568,38.9475,1.22,417420000,-417390000,4449500,0.3002,99.8645,1.41,67968000,4729056.099,750000,72697056.1,1152.93181,6305408.132,28151850,7044600,1276170,5145238.746,3133421.472,33297088.75,12189838.75,6421408.746,31285271.47,10178021.47,4409591.472,528.0719035,193.3235485,101.8397003,496.1656854,161.4173303,69.93348218
252,3,6,6,1,44,4,1,,45,,,63054.08132,4.228948,24805.4147,61.80623,78.365206,70.085718,17700000,0.2005,0.2305,5.4,15.4,0.9,6.6, Normal Oblique,10.27,10.27,361.4,0.25,0.258,1.5147,-1.1089,1.0318,4.51,44,0.076548,-0.071078,0.028417,12.14,43,0.0018912,0.0018727,0.0002641,7.78,41,104260000,12.19,22,-109260000,10.48,21,4859500,8.78,0,109270000,10.48,21,120750000,12.15,0,-127770000,8.76,0,4859500,8.78,0,127830000,8.76,0,0.00016403,0.01,37,664700000,11110000,664600000,8.76,12128000,12077000,-1111300,12.09,424060000,1416600,424060000,4.18,425940000,-425910000,-4947100,8.81,1088700000,12501000,1088700000,61.0523,38.9498,8.76,425520000,-425480000,-6058400,0.28,100.0976,8.81,67968000,4729056.099,750000,72697056.1,1152.93181,6305408.132,28151850,7044600,1276170,5145238.746,3133421.472,33297088.75,12189838.75,6421408.746,31285271.47,10178021.47,4409591.472,528.0719035,193.3235485,101.8397003,496.1656854,161.4173303,69.93348218
252,4,6,6,1,44,4,1,,45,,,63054.08132,4.228948,24805.4147,61.80623,78.365206,70.085718,17700000,0.3823,0.3124,3.8,10.9,0.4,6.36, Reverse,24.83,26.38,381.27,0.2875,0.3497,1.4564,1.3179,0.61991,8.52,44,0.086751,-0.057424,-0.065025,8.56,44,0.0024663,-0.0021365,-0.0012321,8.56,41,107690000,8.62,0,-116420000,8.53,21,4988600,7.53,0,116430000,8.53,21,121850000,8.42,0,-130630000,8.51,0,4988600,7.53,0,130680000,8.5,0,0.00016403,0.01,37,664680000,-10096000,664600000,9.64,12747000,-12699000,-1111300,7.46,424060000,-1653800,424060000,7.55,466350000,-466340000,-3755100,8.56,1088700000,-11345000,1088700000,61.0515,38.9502,9.64,472240000,-472210000,-4835900,1.43,98.5875,8.58,67968000,4729056.099,750000,72697056.1,1152.93181,6305408.132,28151850,7044600,1276170,5145238.746,3133421.472,33297088.75,12189838.75,6421408.746,31285271.47,10178021.47,4409591.472,528.0719035,193.3235485,101.8397003,496.1656854,161.4173303,69.93348218
